Order ID,Customer ID,Product ID,Quantity,Total Price
13580,C271,P13,5,2114.36
13581,C273,P09,8,2903.98
13582,C424,P13,7,1239.68
13583,C402,P12,8,1768.01
13584,C183,P13,2,305.42
13585,C457,P10,9,2278.68
13586,C153,P01,3,544.38
13587,C488,P08,6,2145.6
13588,C315,P16,6,2986.81
13589,C334,P13,2,209.61
13590,C124,P03,7,2214.58
13591,C473,P03,9,2965.2
13592,C114,P05,1,465.68
13593,C278,P11,8,2419.22
13594,C500,P07,2,634.96
13595,C414,P10,1,288.66
13596,C468,P10,8,1660.49
13597,C213,P20,2,244.82
13598,C172,P02,6,1580.78
13599,C288,P03,6,726.22
13600,C435,P08,5,1600.98
13601,C174,P11,8,1783.34
13602,C113,P13,3,940.32
13603,C376,P07,4,614.88
13604,C405,P13,7,3311.36
13605,C483,P02,7,3204.66
13606,C122,P06,8,1407.99
13607,C032,P09,2,474.76
13608,C222,P20,2,690.79
13609,C119,P02,4,553.1
13610,C039,P18,9,2176.44
13611,C497,P16,9,1804.0
13612,C268,P12,4,1864.83
13613,C233,P07,9,3969.04
13614,C431,P07,3,995.8
13615,C018,P17,5,1540.69
13616,C149,P13,9,4250.61
13617,C397,P11,6,2837.83
13618,C149,P06,3,1463.2
13619,C126,P14,9,1351.36
13620,C392,P06,6,985.34
13621,C302,P06,4,1482.78
13622,C360,P02,4,1266.3
13623,C238,P20,8,859.09
13624,C135,P15,7,873.53
13625,C151,P17,1,455.23
13626,C236,P08,6,2685.29
13627,C224,P05,8,1943.27
13628,C203,P17,3,1369.26
13629,C256,P20,9,3037.23
13630,C086,P01,2,844.72
13631,C150,P18,6,1625.83
13632,C235,P15,1,145.36
13633,C345,P05,2,546.98
13634,C022,P07,5,1414.6
13635,C348,P18,1,320.38
13636,C285,P06,8,1137.86
13637,C269,P05,1,496.56
13638,C466,P19,9,1778.89
13639,C258,P10,3,538.26
13640,C029,P15,2,621.44
13641,C213,P10,1,314.88
13642,C463,P16,9,2483.35
13643,C436,P12,4,1635.03
13644,C283,P18,1,306.66
13645,C050,P01,1,343.88
13646,C095,P16,7,2726.49
13647,C463,P06,2,220.02
13648,C499,P03,7,2297.8
13649,C407,P02,7,3175.74
13650,C088,P02,9,962.6
13651,C044,P13,7,1834.51
13652,C461,P09,1,470.49
13653,C278,P16,8,1930.09
13654,C171,P05,8,2267.93
13655,C421,P07,4,1970.47
13656,C189,P13,8,1437.84
13657,C353,P20,4,504.41
13658,C184,P13,8,3550.15
13659,C003,P07,5,2236.93
13660,C191,P10,4,1155.32
13661,C118,P15,6,1834.1
13662,C019,P06,2,868.65
13663,C023,P05,2,790.85
13664,C413,P02,2,412.12
13665,C030,P15,9,960.82
13666,C295,P16,3,875.64
13667,C108,P19,4,1774.26
13668,C367,P09,8,3666.67
13669,C281,P19,4,1929.96
13670,C128,P07,7,3162.78
13671,C229,P04,5,1660.09
13672,C111,P03,9,2500.58
13673,C136,P20,4,1639.76
13674,C362,P11,3,1187.79
13675,C186,P01,2,630.51
13676,C144,P06,1,134.93
13677,C072,P11,6,2822.6
13678,C129,P01,2,564.48
13679,C364,P07,8,1962.67
13680,C261,P06,6,2110.96
13681,C003,P14,5,1847.68
13682,C449,P02,2,368.55
13683,C388,P04,7,3043.43
13684,C104,P11,2,431.95
13685,C483,P15,5,873.37
13686,C224,P18,2,525.12
13687,C320,P01,2,784.45
13688,C362,P03,7,3403.28
13689,C354,P03,9,3813.41
13690,C491,P07,5,2380.7
13691,C473,P01,7,1093.7
13692,C010,P11,4,513.88
13693,C405,P06,2,646.16
13694,C384,P20,3,648.36
13695,C302,P03,2,862.44
13696,C231,P19,5,1843.98
13697,C219,P02,6,2929.75
13698,C411,P18,7,1413.42
13699,C066,P12,3,882.94
13700,C425,P10,4,1201.98
13701,C112,P05,8,1565.37
13702,C013,P09,4,1344.15
13703,C393,P02,7,1941.2
13704,C500,P02,6,1672.13
13705,C420,P06,7,1715.66
13706,C086,P10,1,106.77
13707,C234,P18,3,926.51
13708,C090,P12,6,1404.59
13709,C314,P04,3,301.58
13710,C054,P17,7,1562.24
13711,C012,P15,9,1903.06
13712,C209,P06,3,772.14
13713,C462,P16,1,152.74
13714,C014,P17,6,1818.44
13715,C121,P03,1,376.98
13716,C418,P10,1,352.07
13717,C437,P05,8,3372.02
13718,C377,P14,9,2527.23
13719,C020,P13,2,615.27
13720,C075,P06,9,3817.45
13721,C400,P12,5,1355.4
13722,C243,P08,8,3045.12
13723,C223,P05,7,1916.89
13724,C070,P15,7,1869.66
13725,C312,P16,4,1616.33
13726,C211,P01,2,339.87
13727,C101,P16,5,1177.17
13728,C186,P05,3,569.01
13729,C132,P03,9,2192.8
13730,C111,P20,6,1152.9
13731,C381,P15,1,331.76
13732,C132,P13,3,1257.8
13733,C020,P16,4,1658.58
13734,C394,P11,9,2212.2
13735,C024,P02,6,2973.02
13736,C227,P06,4,1350.17
13737,C154,P06,1,259.76
13738,C293,P14,8,3473.73
13739,C230,P11,2,783.9
13740,C469,P08,8,3197.68
13741,C310,P08,6,1070.73
13742,C488,P01,8,2298.64
13743,C359,P07,6,2668.39
13744,C405,P06,5,1508.08
13745,C202,P08,5,1866.91
13746,C038,P19,8,2681.39
13747,C430,P20,7,3058.6
13748,C260,P08,8,1710.59
13749,C188,P14,8,2641.52
13750,C057,P18,7,1045.06
13751,C429,P16,2,752.17
13752,C020,P09,9,3535.08
13753,C273,P15,7,819.94
13754,C119,P10,6,2221.9
13755,C071,P16,9,2392.88
13756,C004,P04,1,149.64
13757,C221,P20,2,535.93
13758,C014,P13,1,177.69
13759,C003,P05,3,798.67
13760,C216,P07,5,1268.68
13761,C229,P09,1,395.36
13762,C336,P08,4,1638.74
13763,C186,P16,8,2742.49
13764,C055,P06,6,654.45
13765,C500,P16,1,472.41
13766,C388,P06,1,374.49
13767,C376,P14,3,341.03
13768,C254,P01,8,3420.27
13769,C024,P09,8,1440.85
13770,C162,P13,3,995.07
13771,C158,P19,7,2006.58
13772,C082,P17,3,803.81
13773,C403,P11,4,1823.54
13774,C159,P08,9,2474.5
13775,C188,P05,4,520.55
13776,C060,P10,3,1435.97
13777,C403,P07,5,2341.07
13778,C305,P10,7,2616.41
13779,C319,P04,5,1435.79
13780,C366,P09,4,548.58
13781,C211,P14,8,3330.39
13782,C406,P02,4,520.76
13783,C152,P09,2,254.88
13784,C109,P01,6,1889.72
13785,C076,P10,2,328.1
13786,C030,P10,3,309.28
13787,C314,P20,1,269.25
13788,C486,P03,5,774.43
13789,C117,P06,9,1477.86
13790,C415,P06,2,261.53
13791,C356,P02,7,1274.26
13792,C192,P18,5,1930.97
13793,C019,P02,2,847.14
13794,C432,P12,8,2248.11
13795,C173,P05,6,1815.73
13796,C228,P20,4,452.25
13797,C350,P07,4,510.91
13798,C183,P16,2,406.05
13799,C113,P20,3,952.68
13800,C183,P01,7,2770.74
13801,C481,P01,3,1026.0
13802,C146,P17,5,1284.26
13803,C319,P01,6,883.98
13804,C116,P20,6,2473.86
13805,C113,P13,4,982.06
13806,C251,P09,6,2366.53
13807,C476,P15,3,915.57
13808,C251,P03,7,2768.25
13809,C303,P14,7,3240.41
13810,C459,P11,4,1873.65
13811,C313,P12,2,628.09
13812,C118,P13,7,2132.22
13813,C301,P13,3,618.81
13814,C161,P01,1,474.32
13815,C401,P10,2,566.34
13816,C198,P03,9,1359.33
13817,C260,P04,8,2184.66
13818,C148,P16,6,904.93
13819,C240,P08,6,1806.08
13820,C047,P16,1,324.51
13821,C475,P17,2,470.2
13822,C399,P19,4,514.64
13823,C198,P15,3,1432.2
13824,C047,P16,1,409.34
13825,C078,P15,8,3484.42
13826,C124,P02,7,1727.23
13827,C075,P11,4,1617.33
13828,C359,P01,9,2647.34
13829,C137,P15,4,721.73
13830,C090,P19,1,149.77
13831,C400,P04,1,238.02
13832,C325,P11,1,155.02
13833,C500,P05,1,499.31
13834,C061,P03,4,478.7
13835,C138,P13,1,276.46
13836,C050,P10,2,561.67
13837,C259,P11,4,881.01
13838,C461,P18,7,2299.78
13839,C107,P02,2,319.98
13840,C113,P07,8,3308.52
13841,C350,P09,7,1630.85
13842,C254,P10,9,3028.83
13843,C118,P18,6,2317.53
13844,C493,P07,4,1822.47
13845,C198,P07,6,2605.89
13846,C337,P03,4,1373.29
13847,C365,P12,7,1787.5
13848,C051,P07,9,2711.54
13849,C245,P17,3,1222.48
13850,C403,P01,3,1353.05
13851,C426,P05,2,283.03
13852,C035,P16,1,253.94
13853,C302,P15,1,410.45
13854,C410,P02,3,817.98
13855,C499,P09,7,1630.24
13856,C069,P07,9,2380.76
13857,C349,P04,2,682.28
13858,C320,P20,7,3499.45
13859,C421,P18,1,297.2
13860,C468,P04,2,366.8
13861,C049,P13,6,990.83
13862,C405,P01,5,584.7
13863,C074,P03,8,2588.22
13864,C192,P16,2,635.66
13865,C261,P04,1,182.09
13866,C356,P16,7,2646.92
13867,C070,P19,6,2378.66
13868,C090,P01,8,1629.11
13869,C260,P05,8,1901.12
13870,C126,P19,2,992.38
13871,C231,P11,8,1997.65
13872,C295,P13,6,2425.92
13873,C498,P20,9,2529.81
13874,C419,P05,7,2921.37
13875,C129,P04,2,815.22
13876,C280,P04,8,2936.82
13877,C313,P04,9,3977.2
13878,C100,P04,7,3329.81
13879,C326,P20,4,1327.97
13880,C297,P18,9,1754.89
13881,C182,P18,4,1037.81
13882,C174,P16,4,1613.29
13883,C316,P09,9,3243.18
13884,C364,P18,8,1368.95
13885,C188,P02,4,481.98
13886,C057,P04,8,2985.48
13887,C031,P12,8,1603.45
13888,C084,P07,7,2099.08
13889,C152,P15,6,2392.19
13890,C473,P07,8,2600.53
13891,C036,P17,7,933.25
13892,C213,P16,5,871.16
13893,C414,P19,4,750.93
13894,C408,P09,2,406.29
13895,C364,P14,8,2609.29
13896,C106,P17,9,2714.28
13897,C414,P05,4,725.06
13898,C342,P02,4,508.09
13899,C220,P20,5,842.86
13900,C391,P16,2,987.51
13901,C163,P14,7,2011.93
13902,C439,P14,5,2234.69
13903,C220,P01,6,2637.01
13904,C270,P03,4,1218.43
13905,C120,P07,8,3061.4
13906,C394,P15,8,1416.81
13907,C336,P19,5,1876.79
13908,C400,P20,6,1253.72
13909,C182,P02,3,1298.47
13910,C479,P19,1,133.49
13911,C106,P09,9,3683.3
13912,C217,P19,9,1259.77
13913,C205,P05,3,1357.43
13914,C070,P18,4,886.73
13915,C044,P16,7,2532.3
13916,C329,P04,2,590.0
13917,C301,P12,3,739.56
13918,C228,P07,6,2149.06
13919,C184,P14,8,3832.07
13920,C107,P12,1,116.51
13921,C084,P03,4,1870.16
13922,C338,P05,1,343.63
13923,C250,P17,2,845.85
13924,C363,P10,8,2028.4
13925,C441,P10,6,1732.42
13926,C021,P11,9,4027.86
13927,C196,P17,2,531.88
13928,C178,P05,3,941.59
13929,C417,P13,9,972.7
13930,C475,P10,9,1470.95
13931,C007,P09,6,2140.05
13932,C070,P17,3,1160.37
13933,C127,P01,5,1665.2
13934,C399,P04,2,314.65
13935,C466,P04,7,1947.14
13936,C160,P18,8,1936.3
13937,C248,P09,6,1789.59
13938,C203,P18,8,3585.05
13939,C148,P14,2,820.69
13940,C472,P15,3,400.79
13941,C143,P06,7,3192.87
13942,C432,P10,1,288.71
13943,C199,P15,7,2782.81
13944,C405,P04,6,936.09
13945,C426,P18,8,2946.3
13946,C154,P18,7,1361.71
13947,C492,P17,4,1101.41
13948,C376,P12,3,320.24
13949,C384,P07,3,481.93
13950,C142,P16,4,547.33
13951,C313,P11,9,1763.08
13952,C165,P14,9,1260.07
13953,C314,P03,2,753.53
13954,C021,P19,5,558.08
13955,C082,P18,1,347.1
13956,C069,P10,4,625.13
13957,C131,P06,2,956.13
13958,C087,P13,8,3785.9
13959,C218,P10,4,760.8
13960,C421,P18,5,1728.84
13961,C472,P20,4,444.81
13962,C305,P16,5,2363.58
13963,C403,P06,5,1545.97
13964,C371,P13,5,586.45
13965,C345,P04,3,711.0
13966,C341,P14,7,915.18
13967,C384,P01,3,771.53
13968,C396,P20,2,735.94
13969,C445,P05,3,863.87
13970,C425,P08,3,760.47
13971,C161,P12,8,1181.3
13972,C178,P02,4,791.9
13973,C117,P12,3,420.17
13974,C196,P05,5,2115.0
13975,C383,P05,4,616.38
13976,C490,P13,9,3043.34
13977,C327,P09,8,1896.77
13978,C086,P10,7,1332.74
13979,C289,P01,8,2846.3
13980,C081,P03,5,1414.0
13981,C152,P18,4,1040.23
13982,C061,P12,7,2359.99
13983,C061,P03,1,296.51
13984,C354,P09,6,1328.36
13985,C028,P02,8,2589.0
13986,C442,P03,7,2574.6
13987,C043,P14,2,221.35
13988,C169,P04,7,2004.44
13989,C423,P19,6,738.44
13990,C086,P13,5,872.81
13991,C177,P07,4,1296.81
13992,C017,P12,1,446.48
13993,C098,P03,2,906.24
13994,C454,P09,7,895.84
13995,C494,P02,3,802.93
13996,C198,P09,5,1666.01
13997,C098,P12,8,1270.62
13998,C065,P12,8,3249.38
13999,C330,P15,6,2386.16
14000,C341,P02,5,2306.68
14001,C005,P18,2,206.79
14002,C002,P13,9,1680.06
14003,C022,P14,1,430.87
14004,C112,P05,2,736.46
14005,C057,P10,1,457.76
14006,C066,P12,4,491.49
14007,C330,P10,4,1355.14
14008,C098,P11,5,1638.09
14009,C144,P02,5,571.35
14010,C368,P05,8,2443.27
14011,C435,P07,3,1031.42
14012,C125,P06,6,1059.1
14013,C167,P03,3,628.0
14014,C086,P13,2,712.28
14015,C076,P03,8,2298.56
14016,C344,P06,1,443.21
14017,C495,P11,9,2132.57
14018,C424,P17,7,1446.65
14019,C294,P10,4,1975.79
14020,C444,P12,3,1393.36
14021,C059,P17,6,669.58
14022,C138,P04,9,3674.62
14023,C099,P02,9,1297.21
14024,C192,P11,4,443.98
14025,C243,P07,5,1047.39
14026,C319,P02,9,1869.65
14027,C049,P18,2,855.46
14028,C448,P04,2,768.53
14029,C032,P08,5,2463.22
14030,C391,P20,1,384.61
14031,C277,P14,8,2138.42
14032,C020,P12,5,1897.86
14033,C154,P18,2,999.57
14034,C383,P11,9,3456.51
14035,C068,P08,2,809.35
14036,C366,P02,7,3327.42
14037,C372,P15,8,1163.68
14038,C214,P09,6,2291.48
14039,C143,P19,7,3082.26
14040,C376,P20,1,481.75
14041,C232,P08,4,737.55
14042,C213,P19,7,2111.0
14043,C079,P05,1,372.22
14044,C214,P11,1,198.99
14045,C116,P15,6,2041.13
14046,C092,P08,4,812.13
14047,C270,P19,3,700.15
14048,C411,P08,5,1383.04
14049,C381,P19,9,2805.08
14050,C489,P18,3,839.24
14051,C168,P10,5,1486.39
14052,C058,P07,5,1097.18
14053,C284,P09,9,1472.27
14054,C026,P01,4,475.76
14055,C369,P19,1,178.39
14056,C447,P05,5,1663.89
14057,C066,P19,1,414.45
14058,C409,P01,6,1006.19
14059,C248,P15,7,1003.96
14060,C254,P16,1,399.72
14061,C387,P07,4,888.25
14062,C456,P12,9,4325.4
14063,C044,P08,1,385.73
14064,C097,P05,9,2076.32
14065,C042,P10,8,1726.54
14066,C500,P05,5,1547.4
14067,C227,P17,6,789.95
14068,C262,P05,7,1029.49
14069,C167,P15,4,681.37
14070,C436,P13,6,2459.34
14071,C279,P01,7,2138.8
14072,C089,P11,6,625.36
14073,C379,P01,6,2216.44
14074,C178,P11,2,538.95
14075,C427,P18,5,1521.7
14076,C403,P18,3,556.94
14077,C197,P16,7,2244.99
14078,C307,P13,4,1966.65
14079,C267,P07,1,129.38
14080,C268,P01,6,1281.4
14081,C074,P16,6,1183.19
14082,C008,P01,7,1395.94
14083,C408,P17,8,2011.86
14084,C476,P06,3,1281.73
14085,C297,P02,6,2790.86
14086,C164,P17,2,361.77
14087,C485,P06,9,2854.62
14088,C085,P14,2,709.52
14089,C072,P18,3,926.19
14090,C055,P06,2,547.26
14091,C393,P10,9,1591.11
14092,C047,P18,1,295.29
14093,C399,P09,5,1302.43
14094,C432,P08,1,418.23
14095,C238,P10,5,2027.21
14096,C104,P17,8,1228.8
14097,C210,P06,8,1083.26
14098,C042,P14,8,3706.09
14099,C316,P06,2,628.41
14100,C468,P07,8,3544.96
14101,C454,P12,5,616.3
14102,C268,P03,1,310.61
14103,C386,P14,7,2210.39
14104,C263,P19,6,2665.68
14105,C336,P16,5,695.22
14106,C387,P07,1,196.18
14107,C365,P08,1,262.62
14108,C259,P18,6,2678.02
14109,C283,P13,7,3328.87
14110,C114,P09,1,497.09
14111,C363,P10,9,4353.1
14112,C040,P09,4,409.51
14113,C486,P15,5,595.42
14114,C417,P20,2,318.09
14115,C220,P02,8,1916.36
14116,C129,P13,2,863.93
14117,C008,P02,3,1371.19
14118,C101,P19,9,1572.6
14119,C416,P02,2,695.73
14120,C380,P03,6,2801.67
14121,C176,P06,4,1141.97
14122,C107,P03,7,989.92
14123,C101,P10,6,1698.75
14124,C260,P06,9,2252.86
14125,C478,P16,9,2979.57
14126,C454,P17,4,1101.85
14127,C366,P19,1,106.94
14128,C246,P03,2,995.2
14129,C275,P18,8,2539.33
14130,C032,P07,8,2315.62
14131,C137,P09,2,963.69
14132,C012,P20,4,649.38
14133,C395,P12,1,175.7
14134,C302,P05,7,2962.44
14135,C375,P03,4,817.33
14136,C016,P11,8,3357.53
14137,C129,P04,9,1877.52
14138,C063,P05,9,1019.48
14139,C109,P01,3,920.42
14140,C375,P18,5,893.37
14141,C021,P12,6,2418.83
14142,C158,P13,6,2138.88
14143,C269,P09,8,3755.53
14144,C162,P02,6,2479.17
14145,C260,P05,6,1033.86
14146,C412,P13,4,1680.25
14147,C102,P16,7,2496.86
14148,C223,P16,8,2940.65
14149,C059,P03,3,1298.72
14150,C247,P04,7,2306.71
14151,C128,P11,3,859.2
14152,C283,P14,8,2837.25
14153,C325,P03,1,219.18
14154,C025,P16,1,173.04
14155,C131,P15,6,2079.81
14156,C353,P10,9,1741.85
14157,C196,P09,4,527.86
14158,C281,P11,6,601.33
14159,C404,P16,5,1716.64
14160,C418,P10,1,244.86
14161,C154,P17,6,2405.55
14162,C382,P19,9,2250.64
14163,C133,P02,3,883.2
14164,C227,P02,3,788.5
14165,C189,P06,2,720.46
14166,C476,P19,4,969.82
14167,C477,P08,3,1456.52
14168,C265,P03,2,948.92
14169,C372,P14,1,439.21
14170,C486,P16,3,1404.36
14171,C434,P01,6,1677.94
14172,C134,P03,9,2831.15
14173,C211,P18,5,1984.19
14174,C060,P09,3,1135.38
14175,C428,P06,5,2281.36
14176,C377,P01,5,1932.66
14177,C395,P10,5,2495.77
14178,C450,P06,7,1675.82
14179,C431,P12,5,2166.0
14180,C364,P04,7,2653.38
14181,C364,P13,9,3388.99
14182,C457,P17,5,1151.67
14183,C213,P08,2,828.48
14184,C216,P20,5,2300.75
14185,C226,P03,8,1499.36
14186,C470,P12,4,1400.79
14187,C131,P07,2,513.71
14188,C076,P12,3,1487.46
14189,C476,P02,9,2623.8
14190,C286,P14,9,1721.95
14191,C474,P05,8,2021.94
14192,C496,P09,8,2892.28
14193,C277,P11,8,1043.49
14194,C156,P05,8,2731.53
14195,C248,P03,8,3779.92
14196,C218,P17,1,440.15
14197,C190,P02,6,762.42
14198,C417,P01,9,4476.2
14199,C469,P07,8,3035.93
14200,C163,P14,3,494.74
14201,C180,P05,1,104.97
14202,C034,P19,2,337.03
14203,C041,P11,2,870.54
14204,C307,P02,7,760.59
14205,C431,P08,6,1159.55
14206,C338,P09,2,805.84
14207,C314,P03,8,2675.55
14208,C075,P02,9,3717.85
14209,C441,P07,7,2789.22
14210,C279,P05,4,480.96
14211,C176,P05,1,457.0
14212,C384,P20,4,763.25
14213,C150,P13,4,1285.43
14214,C273,P20,8,2861.72
14215,C325,P06,4,669.81
14216,C108,P20,4,1961.97
14217,C139,P18,2,590.52
14218,C350,P02,7,861.4
14219,C271,P06,4,1899.62
14220,C347,P09,6,2007.04
14221,C419,P03,3,1139.03
14222,C289,P01,7,2170.49
14223,C212,P01,6,2603.37
14224,C381,P19,3,339.76
14225,C272,P05,4,829.41
14226,C418,P13,5,1439.3
14227,C066,P19,9,1175.77
14228,C483,P12,6,2294.18
14229,C424,P16,4,1029.86
14230,C248,P19,7,1463.47
14231,C156,P03,2,202.7
14232,C047,P12,4,1551.73
14233,C423,P05,5,2167.62
14234,C454,P02,4,1032.06
14235,C201,P07,4,1302.75
14236,C148,P13,9,1719.67
14237,C124,P15,2,697.76
14238,C001,P03,6,629.13
14239,C456,P20,8,2363.66
14240,C247,P05,8,2861.46
14241,C343,P08,7,3270.94
14242,C128,P01,4,1010.14
14243,C191,P08,7,2842.53
14244,C067,P18,6,2034.45
14245,C004,P20,6,2824.83
14246,C442,P16,2,518.7
14247,C409,P18,8,1821.11
14248,C303,P20,8,3638.85
14249,C294,P12,7,837.88
14250,C143,P13,9,1390.99
14251,C191,P13,8,1063.69
14252,C021,P10,9,3935.2
14253,C227,P07,9,938.19
14254,C313,P14,6,2667.98
14255,C117,P16,2,561.01
14256,C437,P15,7,711.27
14257,C302,P12,3,781.97
14258,C500,P09,7,1223.04
14259,C142,P08,9,3147.84
14260,C484,P18,2,743.49
14261,C460,P18,6,1770.07
14262,C401,P13,6,697.25
14263,C039,P18,9,3262.06
14264,C393,P15,9,3931.34
14265,C355,P04,5,1940.65
14266,C252,P17,5,2159.92
14267,C333,P05,9,1621.83
14268,C207,P16,8,3644.44
14269,C210,P09,7,1602.14
14270,C115,P10,8,842.9
14271,C225,P18,6,2624.14
14272,C134,P17,3,1430.19
14273,C251,P18,7,2535.56
14274,C219,P07,8,1540.6
14275,C407,P04,8,1605.58
14276,C443,P05,1,286.64
14277,C091,P16,7,3213.93
14278,C354,P03,3,479.52
14279,C376,P18,2,860.78
14280,C046,P14,2,433.04
14281,C038,P15,8,3387.48
14282,C142,P17,9,4212.98
14283,C100,P01,3,812.99
14284,C328,P17,3,738.06
14285,C190,P11,6,2525.33
14286,C035,P17,1,311.79
14287,C147,P14,6,2242.68
14288,C030,P20,3,1047.4
14289,C334,P19,4,644.62
14290,C084,P07,9,3941.25
14291,C369,P13,3,534.93
14292,C281,P18,1,472.91
14293,C424,P14,3,600.69
14294,C344,P01,7,2754.87
14295,C270,P07,7,1497.04
14296,C154,P08,5,1135.57
14297,C102,P18,1,224.0
14298,C215,P09,8,3193.26
14299,C150,P01,8,2581.81
14300,C432,P17,2,906.36
14301,C083,P19,3,668.85
14302,C110,P06,4,1507.19
14303,C435,P03,1,401.18
14304,C387,P05,4,642.37
14305,C426,P02,5,1301.18
14306,C275,P20,3,879.38
14307,C201,P04,2,484.55
14308,C284,P10,6,1373.07
14309,C468,P10,8,2996.54
14310,C173,P11,7,1304.43
14311,C327,P16,1,383.76
14312,C206,P17,4,1896.07
14313,C063,P16,3,978.24
14314,C073,P07,6,2067.44
14315,C251,P16,9,1148.16
14316,C124,P03,9,4012.12
14317,C375,P16,7,1499.25
14318,C121,P08,9,3114.18
14319,C275,P12,8,3933.16
14320,C431,P03,5,1691.01
14321,C500,P17,9,3508.95
14322,C398,P18,7,1946.89
14323,C120,P11,5,620.73
14324,C422,P04,8,3352.32
14325,C437,P16,7,798.0
14326,C317,P17,9,3422.37
14327,C164,P09,1,109.17
14328,C424,P06,9,4004.3
14329,C465,P20,7,1141.38
14330,C286,P02,1,305.71
14331,C265,P09,1,338.86
14332,C320,P06,5,1415.09
14333,C161,P03,8,1890.44
14334,C376,P20,9,2584.13
14335,C308,P06,6,1347.4
14336,C089,P07,8,2201.99
14337,C142,P01,6,1461.39
14338,C203,P01,6,1958.89
14339,C309,P05,4,780.68
14340,C227,P06,5,2477.31
14341,C489,P13,2,600.7
14342,C443,P02,3,532.99
14343,C334,P15,3,872.48
14344,C222,P15,5,2232.83
14345,C041,P13,5,543.61
14346,C196,P14,6,2230.93
14347,C068,P07,5,1595.94
14348,C476,P14,6,1006.94
14349,C264,P10,8,3415.92
14350,C002,P17,2,495.11
14351,C361,P14,4,870.08
14352,C125,P08,6,2587.5
14353,C110,P04,5,1777.05
14354,C086,P16,1,459.3
14355,C425,P13,9,3167.58
14356,C120,P20,3,1188.98
14357,C127,P18,2,869.16
14358,C255,P14,9,1097.06
14359,C183,P18,7,2872.94
14360,C016,P05,5,1727.41
14361,C477,P09,6,766.82
14362,C062,P03,4,1213.72
14363,C369,P08,1,132.98
14364,C432,P20,4,1577.52
14365,C158,P10,9,2867.41
14366,C268,P19,1,481.43
14367,C035,P03,3,519.76
14368,C267,P11,5,1712.07
14369,C064,P11,7,1292.43
14370,C494,P17,9,3110.63
14371,C050,P16,6,2334.36
14372,C469,P07,3,1166.77
14373,C255,P04,7,2982.21
14374,C149,P19,4,1765.68
14375,C325,P12,3,392.73
14376,C304,P15,7,1661.15
14377,C276,P11,7,2623.94
14378,C357,P05,4,1197.74
14379,C451,P05,7,1233.89
14380,C172,P15,2,642.17
14381,C417,P18,1,262.97
14382,C201,P11,2,512.03
14383,C445,P12,4,1695.61
14384,C393,P02,8,2104.31
14385,C324,P20,3,331.75
14386,C035,P15,6,739.35
14387,C465,P20,6,2654.99
14388,C482,P04,9,4358.16
14389,C216,P18,9,3378.27
14390,C480,P06,4,982.99
14391,C065,P19,9,4278.96
14392,C008,P11,6,2190.73
14393,C301,P02,2,875.47
14394,C343,P08,6,2438.05
14395,C431,P11,2,503.31
14396,C424,P05,8,2331.85
14397,C332,P18,4,697.81
14398,C438,P18,5,1084.03
14399,C076,P14,8,3290.0
14400,C174,P10,8,3660.73
14401,C047,P03,6,2338.71
14402,C015,P09,4,1144.28
14403,C361,P03,1,134.6
14404,C147,P11,7,859.45
14405,C026,P12,8,1997.84
14406,C308,P12,9,2569.76
14407,C093,P03,2,687.3
14408,C406,P07,1,102.6
14409,C232,P14,4,1983.56
14410,C021,P11,5,1227.88
14411,C307,P07,1,439.24
14412,C038,P10,5,1569.93
14413,C276,P11,6,913.05
14414,C157,P15,3,1257.08
14415,C179,P19,7,2687.52
14416,C132,P16,6,1865.85
14417,C311,P20,4,1223.28
14418,C455,P12,3,404.98
14419,C348,P18,5,1811.7
14420,C028,P13,3,1393.49
14421,C260,P05,9,1235.68
14422,C406,P04,9,1848.64
14423,C076,P14,6,2765.54
14424,C429,P08,6,1282.43
14425,C067,P09,4,1446.31
14426,C342,P19,4,1255.71
14427,C492,P03,2,677.06
14428,C194,P05,4,1065.26
14429,C472,P18,8,1759.97
14430,C162,P01,2,238.83
14431,C347,P08,9,3579.41
14432,C439,P19,1,398.44
14433,C361,P17,2,736.58
14434,C257,P17,2,714.91
14435,C072,P11,6,1184.92
14436,C087,P02,7,762.57
14437,C422,P06,3,1270.46
14438,C262,P14,9,2668.1
14439,C214,P03,5,1113.68
14440,C153,P12,5,703.86
14441,C210,P04,4,500.35
14442,C401,P12,9,2155.92
14443,C061,P13,8,3375.16
14444,C268,P02,4,1869.96
14445,C262,P02,4,1834.8
14446,C218,P15,2,936.0
14447,C283,P17,9,4167.81
14448,C136,P07,3,932.67
14449,C467,P14,4,751.07
14450,C380,P12,7,2934.53
14451,C362,P17,8,1483.88
14452,C449,P14,8,1655.06
14453,C441,P06,4,773.21
14454,C093,P19,7,2141.95
14455,C109,P06,1,228.73
14456,C241,P18,6,969.97
14457,C355,P05,6,1687.62
14458,C424,P06,6,2697.38
14459,C142,P02,2,656.44
14460,C291,P08,8,3610.67
14461,C432,P15,5,891.74
14462,C237,P15,5,833.95
14463,C340,P11,2,660.46
14464,C312,P01,4,1141.33
14465,C177,P18,9,3276.62
14466,C141,P12,9,3760.66
14467,C189,P12,6,2403.14
14468,C486,P11,9,4292.14
14469,C049,P08,4,1037.21
14470,C302,P07,1,182.55
14471,C369,P02,2,640.73
14472,C190,P11,1,144.3
14473,C136,P10,8,1724.32
14474,C043,P03,9,1648.4
